,time,input,gAseen,gAacc,gBseen,gBacc,score,prediction,ground_truth,group_membership
418,418,B_rej,32,2,387,69,0.22156288,0,0.0,1.0
419,419,B_rej,32,2,388,69,0.017118733,0,0.0,1.0
420,420,B_rej,32,2,389,69,0.0030827322,0,1.0,1.0
421,421,B_rej,32,2,390,69,0.0027535995,0,0.0,1.0
422,422,B_rej,32,2,391,69,0.1939623,0,0.0,1.0
423,423,B_rej,32,2,392,69,0.04390784,0,0.0,1.0
424,424,B_rej,32,2,393,69,0.020269629,0,0.0,1.0
425,425,B_acc,32,2,394,70,0.5994132,1,0.0,1.0
426,426,A_rej,33,2,394,70,0.004277936,0,0.0,0.0
427,427,A_rej,34,2,394,70,0.077273525,0,0.0,0.0
428,428,B_rej,34,2,395,70,0.049863636,0,0.0,1.0
429,429,B_acc,34,2,396,71,0.6094375,1,0.0,1.0
430,430,B_rej,34,2,397,71,0.00018547918,0,0.0,1.0
431,431,B_rej,34,2,398,71,0.00085889245,0,0.0,1.0
432,432,B_rej,34,2,399,71,0.31853092,0,0.0,1.0
433,433,B_rej,34,2,400,71,0.4108033,0,1.0,1.0
434,434,B_rej,34,2,401,71,0.0248106,0,0.0,1.0
435,435,B_rej,34,2,402,71,0.03568006,0,0.0,1.0
436,436,B_rej,34,2,403,71,0.0076274374,0,0.0,1.0
437,437,B_rej,34,2,404,71,0.21301518,0,0.0,1.0
438,438,B_rej,34,2,405,71,4.120611e-05,0,0.0,1.0
439,439,B_rej,34,2,406,71,0.008877168,0,0.0,1.0
440,440,B_rej,34,2,407,71,0.12788424,0,0.0,1.0
441,441,B_rej,34,2,408,71,0.16283986,0,0.0,1.0
442,442,B_acc,34,2,409,72,0.5376069,1,0.0,1.0
443,443,B_rej,34,2,410,72,0.012946258,0,0.0,1.0
444,444,B_rej,34,2,411,72,0.022876523,0,0.0,1.0
445,445,B_rej,34,2,412,72,0.21499099,0,1.0,1.0
446,446,A_acc,35,3,412,72,0.9548465,1,1.0,0.0
447,447,B_rej,35,3,413,72,0.40804878,0,1.0,1.0
448,448,B_rej,35,3,414,72,0.00010801825,0,0.0,1.0
449,449,B_rej,35,3,415,72,0.35014877,0,1.0,1.0
450,450,B_rej,35,3,416,72,0.0021913783,0,0.0,1.0
451,451,B_rej,35,3,417,72,0.04503413,0,0.0,1.0
452,452,B_rej,35,3,418,72,0.35431,0,0.0,1.0
453,453,B_rej,35,3,419,72,0.15752068,0,0.0,1.0
454,454,A_rej,36,3,419,72,5.767568e-06,0,0.0,0.0
455,455,B_rej,36,3,420,72,0.4895676,0,1.0,1.0
456,456,B_acc,36,3,421,73,0.7996497,1,1.0,1.0
457,457,B_rej,36,3,422,73,0.13122556,0,0.0,1.0
458,458,B_rej,36,3,423,73,0.1933541,0,1.0,1.0
459,459,B_rej,36,3,424,73,0.0001277045,0,0.0,1.0
460,460,B_rej,36,3,425,73,0.36150694,0,0.0,1.0
461,461,B_rej,36,3,426,73,0.058550365,0,0.0,1.0
462,462,B_rej,36,3,427,73,0.0013931062,0,0.0,1.0
463,463,B_rej,36,3,428,73,0.0014094978,0,0.0,1.0
464,464,B_acc,36,3,429,74,0.93953097,1,0.0,1.0
465,465,B_acc,36,3,430,75,0.50154996,1,0.0,1.0
466,466,B_rej,36,3,431,75,0.0011789516,0,0.0,1.0
467,467,A_rej,37,3,431,75,0.008356506,0,0.0,0.0
468,468,B_rej,37,3,432,75,0.2578374,0,1.0,1.0
469,469,B_rej,37,3,433,75,0.015318175,0,0.0,1.0
470,470,A_rej,38,3,433,75,0.110870846,0,0.0,0.0
471,471,B_rej,38,3,434,75,0.11922443,0,0.0,1.0
472,472,B_acc,38,3,435,76,0.907261,1,1.0,1.0
473,473,B_acc,38,3,436,77,0.9944471,1,1.0,1.0
474,474,B_rej,38,3,437,77,0.03830897,0,0.0,1.0
475,475,B_rej,38,3,438,77,0.0021234571,0,0.0,1.0
476,476,B_rej,38,3,439,77,0.03538284,0,0.0,1.0
477,477,A_rej,39,3,439,77,0.027986394,0,0.0,0.0
478,478,B_rej,39,3,440,77,0.00055534043,0,0.0,1.0
479,479,B_acc,39,3,441,78,0.7583274,1,1.0,1.0
480,480,B_rej,39,3,442,78,0.00016541855,0,0.0,1.0
481,481,B_rej,39,3,443,78,0.0028793802,0,0.0,1.0
482,482,A_rej,40,3,443,78,0.015824517,0,0.0,0.0
483,483,B_rej,40,3,444,78,0.44597474,0,1.0,1.0
484,484,B_rej,40,3,445,78,0.003811654,0,0.0,1.0
485,485,B_rej,40,3,446,78,0.3096846,0,0.0,1.0
486,486,A_rej,41,3,446,78,0.0014984687,0,0.0,0.0
487,487,B_acc,41,3,447,79,0.55991435,1,0.0,1.0
488,488,B_rej,41,3,448,79,0.12399824,0,0.0,1.0
489,489,B_rej,41,3,449,79,0.04236043,0,0.0,1.0
490,490,B_acc,41,3,450,80,0.66233146,1,1.0,1.0
491,491,B_rej,41,3,451,80,0.3049452,0,1.0,1.0
492,492,B_rej,41,3,452,80,0.0003061275,0,0.0,1.0
493,493,B_rej,41,3,453,80,0.0005635515,0,0.0,1.0
494,494,B_rej,41,3,454,80,0.0019130709,0,0.0,1.0
495,495,B_rej,41,3,455,80,0.17003082,0,0.0,1.0
496,496,B_rej,41,3,456,80,0.0029976803,0,0.0,1.0
497,497,A_rej,42,3,456,80,0.2773902,0,0.0,0.0
498,498,B_acc,42,3,457,81,0.6596341,1,1.0,1.0
499,499,B_rej,42,3,458,81,0.0048967735,0,0.0,1.0
500,500,B_rej,42,3,459,81,0.31254056,0,0.0,1.0
501,501,B_rej,42,3,460,81,2.5125879e-05,0,0.0,1.0
502,502,B_rej,42,3,461,81,0.051363092,0,0.0,1.0
503,503,B_rej,42,3,462,81,0.029551573,0,0.0,1.0
504,504,B_rej,42,3,463,81,0.36256915,0,0.0,1.0
505,505,B_acc,42,3,464,82,0.9575149,1,1.0,1.0
506,506,A_rej,43,3,464,82,0.14469323,0,0.0,0.0
507,507,B_rej,43,3,465,82,0.0018962403,0,0.0,1.0
508,508,B_rej,43,3,466,82,0.45261076,0,1.0,1.0
509,509,B_rej,43,3,467,82,0.31922576,0,0.0,1.0
510,510,B_rej,43,3,468,82,9.313154e-05,0,0.0,1.0
511,511,B_acc,43,3,469,83,0.55010504,1,1.0,1.0
512,512,A_rej,44,3,469,83,0.0076767644,0,0.0,0.0
513,513,B_rej,44,3,470,83,0.057348832,0,0.0,1.0
514,514,B_rej,44,3,471,83,0.009027835,0,0.0,1.0
515,515,B_acc,44,3,472,84,0.64019334,1,0.0,1.0
516,516,B_rej,44,3,473,84,0.21051525,0,0.0,1.0
517,517,B_rej,44,3,474,84,0.16118033,0,0.0,1.0
518,518,B_rej,44,3,475,84,0.34348306,0,1.0,1.0
519,519,B_rej,44,3,476,84,0.12599184,0,0.0,1.0
520,520,B_rej,44,3,477,84,0.00019165412,0,0.0,1.0
521,521,B_rej,44,3,478,84,0.00025055892,0,0.0,1.0
522,522,B_rej,44,3,479,84,0.4546731,0,0.0,1.0
523,523,A_rej,45,3,479,84,8.6700486e-05,0,0.0,0.0
524,524,B_rej,45,3,480,84,0.29055718,0,0.0,1.0
525,525,B_rej,45,3,481,84,0.044933055,0,0.0,1.0
526,526,B_rej,45,3,482,84,0.024367312,0,0.0,1.0
527,527,A_acc,46,4,482,84,0.6372954,1,1.0,0.0
528,528,B_rej,46,4,483,84,0.2113252,0,0.0,1.0
529,529,B_rej,46,4,484,84,0.023747275,0,0.0,1.0
530,530,B_acc,46,4,485,85,0.8045731,1,1.0,1.0
531,531,B_rej,46,4,486,85,0.3811561,0,0.0,1.0
532,532,B_rej,46,4,487,85,0.24521859,0,0.0,1.0
533,533,B_rej,46,4,488,85,0.01303361,0,0.0,1.0
534,534,B_rej,46,4,489,85,0.036892004,0,0.0,1.0
535,535,A_rej,47,4,489,85,0.003204839,0,0.0,0.0
536,536,B_rej,47,4,490,85,0.00046369073,0,0.0,1.0
537,537,B_acc,47,4,491,86,1.0,1,1.0,1.0
538,538,B_rej,47,4,492,86,0.39207363,0,0.0,1.0
539,539,B_rej,47,4,493,86,0.007923648,0,0.0,1.0
540,540,B_rej,47,4,494,86,0.116477385,0,0.0,1.0
541,541,B_rej,47,4,495,86,0.10798752,0,0.0,1.0
542,542,B_acc,47,4,496,87,0.8554147,1,1.0,1.0
543,543,B_rej,47,4,497,87,0.053414986,0,0.0,1.0
544,544,B_rej,47,4,498,87,0.43182832,0,0.0,1.0
545,545,B_rej,47,4,499,87,0.0050903168,0,0.0,1.0
546,546,B_rej,47,4,500,87,0.16962868,0,0.0,1.0
547,547,A_rej,48,4,500,87,0.06245551,0,0.0,0.0
548,548,B_rej,48,4,501,87,0.00063746516,0,0.0,1.0
549,549,A_acc,49,5,501,87,0.51791734,1,0.0,0.0
550,550,B_rej,49,5,502,87,2.8056846e-05,0,0.0,1.0
551,551,B_rej,49,5,503,87,0.0014844764,0,0.0,1.0
552,552,B_rej,49,5,504,87,2.051528e-05,0,0.0,1.0
553,553,B_rej,49,5,505,87,0.019547692,0,0.0,1.0
554,554,B_rej,49,5,506,87,0.038762644,0,0.0,1.0
555,555,B_rej,49,5,507,87,0.31690916,0,0.0,1.0
556,556,B_acc,49,5,508,88,0.51975703,1,0.0,1.0
557,557,B_acc,49,5,509,89,0.5222983,1,1.0,1.0
558,558,B_rej,49,5,510,89,0.00013058439,0,0.0,1.0
559,559,B_rej,49,5,511,89,0.29217294,0,0.0,1.0
560,560,B_rej,49,5,512,89,0.033141244,0,0.0,1.0
561,561,B_rej,49,5,513,89,0.04136089,0,0.0,1.0
562,562,A_rej,50,5,513,89,0.0023062879,0,0.0,0.0
563,563,A_rej,51,5,513,89,0.0021598653,0,0.0,0.0
564,564,B_rej,51,5,514,89,7.028456e-05,0,0.0,1.0
565,565,B_rej,51,5,515,89,0.39045358,0,1.0,1.0
566,566,B_rej,51,5,516,89,0.30467904,0,1.0,1.0
567,567,B_rej,51,5,517,89,0.00040368605,0,0.0,1.0
568,568,B_rej,51,5,518,89,0.12018782,0,0.0,1.0
569,569,A_rej,52,5,518,89,0.46075416,0,0.0,0.0
570,570,B_rej,52,5,519,89,0.0006130937,0,0.0,1.0
571,571,B_rej,52,5,520,89,0.198042,0,0.0,1.0
572,572,B_rej,52,5,521,89,0.00043344777,0,0.0,1.0
573,573,B_rej,52,5,522,89,0.29582456,0,0.0,1.0
574,574,B_rej,52,5,523,89,0.2819934,0,0.0,1.0
575,575,B_rej,52,5,524,89,0.08305748,0,0.0,1.0
576,576,B_acc,52,5,525,90,0.54814786,1,1.0,1.0
577,577,B_rej,52,5,526,90,2.3303151e-05,0,0.0,1.0
578,578,B_rej,52,5,527,90,5.7340876e-05,0,0.0,1.0
579,579,B_acc,52,5,528,91,0.81602204,1,1.0,1.0
580,580,B_rej,52,5,529,91,0.047422666,0,0.0,1.0
581,581,B_rej,52,5,530,91,0.0014645702,0,0.0,1.0
582,582,B_rej,52,5,531,91,0.000107380176,0,0.0,1.0
583,583,B_rej,52,5,532,91,0.18201949,0,1.0,1.0
584,584,B_rej,52,5,533,91,0.0014428563,0,0.0,1.0
585,585,B_rej,52,5,534,91,8.260839e-05,0,0.0,1.0
586,586,B_rej,52,5,535,91,0.189139,0,0.0,1.0
587,587,B_rej,52,5,536,91,0.3915914,0,0.0,1.0
588,588,B_acc,52,5,537,92,0.9988028,1,1.0,1.0
589,589,B_rej,52,5,538,92,0.3964931,0,1.0,1.0
590,590,A_acc,53,6,538,92,1.0,1,1.0,0.0
591,591,B_rej,53,6,539,92,0.0025762059,0,0.0,1.0
592,592,B_acc,53,6,540,93,0.8838587,1,1.0,1.0
593,593,B_acc,53,6,541,94,0.54369885,1,1.0,1.0
594,594,B_rej,53,6,542,94,0.018587999,0,0.0,1.0
595,595,B_rej,53,6,543,94,0.07845046,0,0.0,1.0
596,596,B_rej,53,6,544,94,0.33643654,0,0.0,1.0
597,597,B_rej,53,6,545,94,0.066261746,0,0.0,1.0
598,598,B_acc,53,6,546,95,0.54345363,1,0.0,1.0
599,599,B_rej,53,6,547,95,0.00024746658,0,0.0,1.0
600,600,A_rej,54,6,547,95,0.063926004,0,0.0,0.0
601,601,B_rej,54,6,548,95,0.4445576,0,0.0,1.0
602,602,B_rej,54,6,549,95,1.6938874e-06,0,0.0,1.0
603,603,B_acc,54,6,550,96,0.5747545,1,1.0,1.0
604,604,B_rej,54,6,551,96,0.0008252638,0,0.0,1.0
605,605,B_rej,54,6,552,96,0.19535314,0,0.0,1.0
606,606,B_rej,54,6,553,96,0.010005481,0,0.0,1.0
607,607,B_rej,54,6,554,96,0.35219774,0,0.0,1.0
608,608,B_rej,54,6,555,96,0.0012829987,0,0.0,1.0
609,609,B_rej,54,6,556,96,0.043244503,0,1.0,1.0
610,610,B_rej,54,6,557,96,0.08879,0,0.0,1.0
611,611,B_acc,54,6,558,97,0.8752532,1,1.0,1.0
612,612,B_acc,54,6,559,98,0.5883973,1,0.0,1.0
613,613,B_rej,54,6,560,98,0.006194745,0,0.0,1.0
614,614,B_rej,54,6,561,98,0.07266678,0,1.0,1.0
615,615,B_rej,54,6,562,98,4.1792686e-05,0,0.0,1.0
616,616,B_rej,54,6,563,98,0.00026028394,0,0.0,1.0
617,617,B_rej,54,6,564,98,0.10821295,0,0.0,1.0
618,618,B_rej,54,6,565,98,0.00038490712,0,0.0,1.0
619,619,B_rej,54,6,566,98,0.00015137861,0,0.0,1.0
620,620,A_acc,55,7,566,98,0.6456259,1,0.0,0.0
621,621,A_rej,56,7,566,98,0.12389791,0,0.0,0.0
622,622,B_rej,56,7,567,98,0.30120546,0,0.0,1.0
623,623,A_rej,57,7,567,98,0.02078066,0,0.0,0.0
624,624,A_rej,58,7,567,98,0.0077686403,0,0.0,0.0
625,625,B_rej,58,7,568,98,0.0046374197,0,0.0,1.0
626,626,B_rej,58,7,569,98,0.12599508,0,0.0,1.0
627,627,B_acc,58,7,570,99,0.82645154,1,0.0,1.0
628,628,B_rej,58,7,571,99,0.35224023,0,0.0,1.0
629,629,B_acc,58,7,572,100,0.9990207,1,1.0,1.0
630,630,B_rej,58,7,573,100,0.00030487738,0,0.0,1.0
631,631,B_rej,58,7,574,100,0.0012694696,0,0.0,1.0
632,632,B_rej,58,7,575,100,0.106996514,0,0.0,1.0
633,633,B_rej,58,7,576,100,0.33501413,0,0.0,1.0
634,634,B_rej,58,7,577,100,0.015191303,0,0.0,1.0
635,635,B_rej,58,7,578,100,0.008607248,0,0.0,1.0
636,636,B_rej,58,7,579,100,0.3832096,0,1.0,1.0
637,637,B_rej,58,7,580,100,0.48101136,0,0.0,1.0
638,638,B_rej,58,7,581,100,5.9214868e-05,0,0.0,1.0
639,639,B_rej,58,7,582,100,0.08332812,0,0.0,1.0
640,640,B_acc,58,7,583,101,0.9936625,1,1.0,1.0
641,641,B_rej,58,7,584,101,0.38853547,0,0.0,1.0
642,642,B_rej,58,7,585,101,0.28870705,0,1.0,1.0
643,643,B_rej,58,7,586,101,0.00012896972,0,0.0,1.0
644,644,B_rej,58,7,587,101,0.08441251,0,0.0,1.0
645,645,B_rej,58,7,588,101,0.00030351809,0,0.0,1.0
646,646,B_rej,58,7,589,101,0.003020856,0,0.0,1.0
647,647,B_rej,58,7,590,101,0.18992175,0,0.0,1.0
648,648,B_acc,58,7,591,102,0.8225151,1,1.0,1.0
649,649,B_rej,58,7,592,102,0.051283434,0,0.0,1.0
650,650,B_rej,58,7,593,102,0.00035793675,0,0.0,1.0
651,651,B_rej,58,7,594,102,0.2952682,0,1.0,1.0
652,652,B_rej,58,7,595,102,0.44851276,0,0.0,1.0
653,653,B_rej,58,7,596,102,0.071488865,0,1.0,1.0
654,654,B_acc,58,7,597,103,0.8602241,1,1.0,1.0
655,655,B_acc,58,7,598,104,0.7167235,1,0.0,1.0
656,656,B_acc,58,7,599,105,0.5649825,1,1.0,1.0
657,657,B_rej,58,7,600,105,0.011475502,0,0.0,1.0
658,658,A_acc,59,8,600,105,0.94501084,1,1.0,0.0
659,659,B_rej,59,8,601,105,0.08531731,0,0.0,1.0
660,660,B_rej,59,8,602,105,0.020442441,0,0.0,1.0
661,661,B_rej,59,8,603,105,0.0928755,0,0.0,1.0
662,662,B_rej,59,8,604,105,0.004385831,0,0.0,1.0
663,663,B_acc,59,8,605,106,0.64635146,1,1.0,1.0
664,664,B_rej,59,8,606,106,0.03464723,0,0.0,1.0
665,665,B_rej,59,8,607,106,0.00011116154,0,0.0,1.0
666,666,B_rej,59,8,608,106,0.3501321,0,1.0,1.0
667,667,B_rej,59,8,609,106,2.981986e-05,0,0.0,1.0
668,668,B_rej,59,8,610,106,0.25389257,0,1.0,1.0
669,669,B_rej,59,8,611,106,0.10633596,0,0.0,1.0
670,670,B_rej,59,8,612,106,0.020993544,0,0.0,1.0
671,671,B_rej,59,8,613,106,6.388845e-05,0,0.0,1.0
672,672,B_rej,59,8,614,106,0.00029821764,0,0.0,1.0
673,673,B_acc,59,8,615,107,0.89718825,1,1.0,1.0
674,674,B_acc,59,8,616,108,0.7061582,1,1.0,1.0
675,675,B_rej,59,8,617,108,0.010737913,0,0.0,1.0
676,676,B_rej,59,8,618,108,1.0805885e-06,0,0.0,1.0
677,677,A_rej,60,8,618,108,0.02145251,0,0.0,0.0
678,678,A_rej,61,8,618,108,0.00250428,0,0.0,0.0
679,679,B_acc,61,8,619,109,0.5106248,1,1.0,1.0
680,680,B_rej,61,8,620,109,0.034695957,0,0.0,1.0
681,681,B_rej,61,8,621,109,0.11261075,0,0.0,1.0
682,682,B_rej,61,8,622,109,0.010153911,0,0.0,1.0
683,683,B_acc,61,8,623,110,0.8559054,1,1.0,1.0
684,684,B_rej,61,8,624,110,0.46463266,0,1.0,1.0
685,685,B_rej,61,8,625,110,0.0028575773,0,0.0,1.0
686,686,B_acc,61,8,626,111,0.7054789,1,1.0,1.0
687,687,B_rej,61,8,627,111,0.16590293,0,0.0,1.0
688,688,B_rej,61,8,628,111,0.23398721,0,0.0,1.0
689,689,B_acc,61,8,629,112,0.5395684,1,1.0,1.0
690,690,B_rej,61,8,630,112,0.0075690486,0,0.0,1.0
691,691,B_rej,61,8,631,112,3.3507972e-06,0,0.0,1.0
692,692,B_rej,61,8,632,112,0.4901922,0,0.0,1.0
693,693,B_rej,61,8,633,112,0.00018156259,0,0.0,1.0
694,694,B_rej,61,8,634,112,0.00017510244,0,0.0,1.0
695,695,B_rej,61,8,635,112,0.048929002,0,0.0,1.0
696,696,B_rej,61,8,636,112,0.008532673,0,0.0,1.0
697,697,B_rej,61,8,637,112,0.22404647,0,0.0,1.0
698,698,B_rej,61,8,638,112,0.41286966,0,0.0,1.0
699,699,B_rej,61,8,639,112,0.006151896,0,0.0,1.0
700,700,B_rej,61,8,640,112,0.18870538,0,0.0,1.0
701,701,B_rej,61,8,641,112,0.022419201,0,0.0,1.0
702,702,B_rej,61,8,642,112,0.00010013511,0,0.0,1.0
703,703,A_rej,62,8,642,112,0.095239244,0,0.0,0.0
704,704,B_acc,62,8,643,113,0.60899556,1,1.0,1.0
705,705,B_rej,62,8,644,113,0.00035683624,0,0.0,1.0
706,706,A_rej,63,8,644,113,0.3807415,0,0.0,0.0
707,707,B_rej,63,8,645,113,0.015669268,0,0.0,1.0
708,708,B_rej,63,8,646,113,0.42246938,0,0.0,1.0
709,709,B_rej,63,8,647,113,6.571445e-05,0,0.0,1.0
710,710,B_rej,63,8,648,113,0.036057044,0,0.0,1.0
711,711,B_acc,63,8,649,114,0.9897565,1,1.0,1.0
712,712,B_rej,63,8,650,114,0.01800377,0,0.0,1.0
713,713,B_rej,63,8,651,114,0.24237117,0,0.0,1.0
714,714,B_rej,63,8,652,114,0.013283278,0,0.0,1.0
715,715,B_rej,63,8,653,114,0.21388853,0,0.0,1.0
716,716,B_acc,63,8,654,115,0.82099575,1,1.0,1.0
717,717,B_rej,63,8,655,115,9.53858e-05,0,0.0,1.0
718,718,B_rej,63,8,656,115,0.35783863,0,0.0,1.0
719,719,B_rej,63,8,657,115,0.15279585,0,0.0,1.0
720,720,B_acc,63,8,658,116,0.51828283,1,1.0,1.0
721,721,B_rej,63,8,659,116,0.017998822,0,0.0,1.0
722,722,B_rej,63,8,660,116,0.42586753,0,0.0,1.0
723,723,B_rej,63,8,661,116,0.048258986,0,0.0,1.0
724,724,B_rej,63,8,662,116,0.032658994,0,0.0,1.0
725,725,B_acc,63,8,663,117,1.0,1,1.0,1.0
726,726,B_acc,63,8,664,118,0.607839,1,0.0,1.0
727,727,B_rej,63,8,665,118,0.00074249686,0,0.0,1.0
728,728,B_rej,63,8,666,118,0.00627401,0,0.0,1.0
729,729,B_rej,63,8,667,118,0.4295742,0,1.0,1.0
730,730,B_rej,63,8,668,118,0.008985038,0,0.0,1.0
731,731,B_rej,63,8,669,118,7.712618e-05,0,0.0,1.0
732,732,B_rej,63,8,670,118,0.00021784019,0,0.0,1.0
733,733,B_rej,63,8,671,118,0.0061342684,0,0.0,1.0
734,734,B_rej,63,8,672,118,0.30472842,0,0.0,1.0
735,735,B_rej,63,8,673,118,0.45415175,0,0.0,1.0
736,736,B_rej,63,8,674,118,0.002700936,0,0.0,1.0
737,737,B_rej,63,8,675,118,0.31995407,0,1.0,1.0
738,738,B_acc,63,8,676,119,0.9996412,1,1.0,1.0
739,739,B_rej,63,8,677,119,0.000111994195,0,0.0,1.0
740,740,B_rej,63,8,678,119,0.43022907,0,1.0,1.0
741,741,B_rej,63,8,679,119,0.45218056,0,0.0,1.0
742,742,A_rej,64,8,679,119,3.7698697e-05,0,0.0,0.0
743,743,B_rej,64,8,680,119,9.6664135e-06,0,0.0,1.0
744,744,B_acc,64,8,681,120,0.83648,1,1.0,1.0
745,745,B_rej,64,8,682,120,0.0063721025,0,0.0,1.0
746,746,B_rej,64,8,683,120,0.06525721,0,0.0,1.0
747,747,B_rej,64,8,684,120,0.025045114,0,0.0,1.0
748,748,B_rej,64,8,685,120,0.316349,0,0.0,1.0
749,749,A_rej,65,8,685,120,0.06815957,0,0.0,0.0
750,750,B_rej,65,8,686,120,0.21030578,0,0.0,1.0
751,751,B_rej,65,8,687,120,0.26609242,0,0.0,1.0
752,752,B_rej,65,8,688,120,0.044818264,0,0.0,1.0
753,753,B_rej,65,8,689,120,0.008087841,0,0.0,1.0
754,754,B_rej,65,8,690,120,0.45304263,0,0.0,1.0
755,755,B_acc,65,8,691,121,0.8469814,1,1.0,1.0
756,756,B_acc,65,8,692,122,0.85862297,1,1.0,1.0
757,757,B_rej,65,8,693,122,0.44194287,0,0.0,1.0
758,758,B_rej,65,8,694,122,0.0035767455,0,0.0,1.0
759,759,A_rej,66,8,694,122,0.0036999157,0,0.0,0.0
760,760,B_acc,66,8,695,123,0.50919116,1,1.0,1.0
761,761,B_rej,66,8,696,123,0.381784,0,0.0,1.0
762,762,B_rej,66,8,697,123,0.22609657,0,1.0,1.0
763,763,B_rej,66,8,698,123,0.043213006,0,0.0,1.0
764,764,B_rej,66,8,699,123,0.36446828,0,0.0,1.0
765,765,B_rej,66,8,700,123,0.10997126,0,0.0,1.0
766,766,B_rej,66,8,701,123,0.42800874,0,0.0,1.0
767,767,B_rej,66,8,702,123,0.0001488487,0,0.0,1.0
768,768,B_acc,66,8,703,124,0.66580015,1,1.0,1.0
769,769,B_rej,66,8,704,124,0.02130036,0,0.0,1.0
770,770,B_rej,66,8,705,124,0.4122709,0,0.0,1.0
771,771,B_rej,66,8,706,124,0.39580676,0,0.0,1.0
772,772,B_rej,66,8,707,124,0.026207507,0,0.0,1.0
773,773,B_rej,66,8,708,124,0.017433759,0,0.0,1.0
774,774,B_rej,66,8,709,124,0.105452605,0,0.0,1.0
775,775,B_acc,66,8,710,125,0.6591219,1,1.0,1.0
776,776,B_rej,66,8,711,125,0.0038180943,0,0.0,1.0
777,777,B_acc,66,8,712,126,0.5148261,1,1.0,1.0
778,778,B_rej,66,8,713,126,0.0005743801,0,0.0,1.0
779,779,B_rej,66,8,714,126,0.032776754,0,0.0,1.0
780,780,B_rej,66,8,715,126,0.3759285,0,1.0,1.0
781,781,B_rej,66,8,716,126,0.00063202,0,0.0,1.0
782,782,B_rej,66,8,717,126,0.4588148,0,1.0,1.0
783,783,B_rej,66,8,718,126,8.4404004e-05,0,0.0,1.0
784,784,B_rej,66,8,719,126,0.019361503,0,0.0,1.0
785,785,B_rej,66,8,720,126,0.00029458784,0,0.0,1.0
786,786,B_rej,66,8,721,126,0.1287458,0,0.0,1.0
787,787,B_rej,66,8,722,126,0.038968693,0,0.0,1.0
788,788,B_rej,66,8,723,126,0.20468846,0,0.0,1.0
789,789,B_acc,66,8,724,127,0.6459754,1,0.0,1.0
790,790,B_rej,66,8,725,127,0.39419886,0,0.0,1.0
791,791,B_rej,66,8,726,127,0.032284584,0,0.0,1.0
792,792,B_rej,66,8,727,127,0.11117119,0,0.0,1.0
793,793,B_rej,66,8,728,127,0.35207447,0,0.0,1.0
794,794,B_rej,66,8,729,127,0.4602245,0,0.0,1.0
795,795,B_acc,66,8,730,128,0.66875345,1,1.0,1.0
796,796,B_rej,66,8,731,128,0.0009250393,0,0.0,1.0
797,797,B_acc,66,8,732,129,0.9687942,1,1.0,1.0
798,798,A_rej,67,8,732,129,0.0014645702,0,0.0,0.0
799,799,B_rej,67,8,733,129,0.17576429,0,0.0,1.0
800,800,B_rej,67,8,734,129,0.11949041,0,0.0,1.0
801,801,A_rej,68,8,734,129,0.013396642,0,0.0,0.0
802,802,B_rej,68,8,735,129,0.34386677,0,0.0,1.0
803,803,A_rej,69,8,735,129,0.019762903,0,0.0,0.0
804,804,B_rej,69,8,736,129,4.3130538e-05,0,0.0,1.0
805,805,B_rej,69,8,737,129,0.4709465,0,1.0,1.0
806,806,B_rej,69,8,738,129,0.18356846,0,1.0,1.0
807,807,B_rej,69,8,739,129,0.2103549,0,0.0,1.0
808,808,A_rej,70,8,739,129,0.049133997,0,0.0,0.0
809,809,B_rej,70,8,740,129,0.001266533,0,0.0,1.0
810,810,B_rej,70,8,741,129,0.0044928887,0,0.0,1.0
811,811,B_rej,70,8,742,129,0.114033416,0,0.0,1.0
812,812,B_acc,70,8,743,130,0.9134335,1,1.0,1.0
813,813,B_rej,70,8,744,130,0.0034927854,0,0.0,1.0
814,814,B_acc,70,8,745,131,0.6862235,1,1.0,1.0
815,815,B_rej,70,8,746,131,0.44194287,0,1.0,1.0
816,816,B_rej,70,8,747,131,0.0004482199,0,0.0,1.0
817,817,B_rej,70,8,748,131,0.0031862948,0,0.0,1.0
818,818,B_rej,70,8,749,131,0.28084287,0,0.0,1.0
819,819,B_rej,70,8,750,131,0.27605736,0,0.0,1.0
820,820,B_rej,70,8,751,131,0.16879594,0,1.0,1.0
821,821,B_rej,70,8,752,131,1.0838491e-05,0,0.0,1.0
822,822,A_rej,71,8,752,131,0.10941829,0,0.0,0.0
823,823,A_rej,72,8,752,131,0.42452925,0,0.0,0.0
824,824,B_rej,72,8,753,131,0.21914798,0,0.0,1.0
825,825,B_acc,72,8,754,132,0.6579677,1,1.0,1.0
826,826,B_rej,72,8,755,132,0.43056697,0,1.0,1.0
827,827,B_acc,72,8,756,133,0.56070817,1,0.0,1.0
828,828,B_rej,72,8,757,133,0.010691741,0,0.0,1.0
829,829,B_rej,72,8,758,133,0.0017177092,0,0.0,1.0
830,830,B_rej,72,8,759,133,0.46244776,0,0.0,1.0
831,831,B_rej,72,8,760,133,0.04091677,0,0.0,1.0
832,832,B_rej,72,8,761,133,0.47681043,0,1.0,1.0
833,833,B_rej,72,8,762,133,0.018061275,0,0.0,1.0
834,834,B_rej,72,8,763,133,5.7088535e-05,0,0.0,1.0
835,835,B_rej,72,8,764,133,0.15984294,0,0.0,1.0
